game_pk,game_date,player_id,player_name,team,opposing_team,season,pa,ab,h,singles,doubles,triples,hr,bb,hbp,so,sb,cs,rbi,tb
777260,2025-07-03,683011,"Volpe, Anthony",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,0,0,0,2,1
777260,2025-07-03,691176,"Domínguez, Jasson",NYY,TOR,2025,5,5,4,2,1,1,0,0,0,1,0,0,0,7
777260,2025-07-03,700250,"Rice, Ben",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,2,0,0,0,1
777265,2025-07-02,605137,"Bell, Josh",WSH,DET,2025,4,4,3,2,1,0,0,0,0,0,0,0,3,4
777265,2025-07-02,656180,"Adams, Riley",WSH,DET,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777265,2025-07-02,657557,"DeJong, Paul",WSH,DET,2025,4,3,1,1,0,0,0,1,0,1,0,0,1,1
777265,2025-07-02,663993,"Lowe, Nathaniel",WSH,DET,2025,4,4,2,1,0,1,0,0,0,1,0,0,4,4
777265,2025-07-02,671277,"García Jr., Luis",WSH,DET,2025,4,4,2,2,0,0,0,0,0,2,0,0,0,2
777265,2025-07-02,682928,"Abrams, CJ",WSH,DET,2025,5,5,1,1,0,0,0,0,0,1,0,0,0,1
777265,2025-07-02,695578,"Wood, James",WSH,DET,2025,4,2,1,1,0,0,0,2,0,1,0,0,0,1
777265,2025-07-02,695734,"Lile, Daylen",WSH,DET,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
777265,2025-07-02,696285,"Young, Jacob",WSH,DET,2025,4,4,0,0,0,0,0,0,0,2,0,0,1,0
777274,2025-07-02,502671,"Goldschmidt, Paul",NYY,TOR,2025,5,5,2,0,2,0,0,0,0,1,0,0,0,4
777274,2025-07-02,518934,"LeMahieu, DJ",NYY,TOR,2025,3,2,1,1,0,0,0,1,0,0,0,0,1,1
777274,2025-07-02,519317,"Stanton, Giancarlo",NYY,TOR,2025,5,4,1,0,0,0,1,1,0,1,0,0,3,4
777274,2025-07-02,592450,"Judge, Aaron",NYY,TOR,2025,5,4,3,1,1,0,1,1,0,0,0,0,3,7
777274,2025-07-02,641355,"Bellinger, Cody",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,1,0,0,1,1
777274,2025-07-02,663757,"Grisham, Trent",NYY,TOR,2025,2,2,1,1,0,0,0,0,0,0,0,0,0,1
777274,2025-07-02,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,5,4,1,1,0,0,0,1,0,2,0,0,0,1
777274,2025-07-02,683011,"Volpe, Anthony",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,0,0,0,0,1
777274,2025-07-02,691176,"Domínguez, Jasson",NYY,TOR,2025,5,5,2,2,0,0,0,0,0,2,0,0,0,2
777274,2025-07-02,700250,"Rice, Ben",NYY,TOR,2025,6,5,2,1,1,0,0,1,0,0,0,0,1,3
777283,2025-07-01,502671,"Goldschmidt, Paul",NYY,TOR,2025,5,5,2,1,1,0,0,0,0,0,0,0,0,3
777283,2025-07-01,518934,"LeMahieu, DJ",NYY,TOR,2025,4,3,2,2,0,0,0,1,0,1,0,0,0,2
777283,2025-07-01,519317,"Stanton, Giancarlo",NYY,TOR,2025,5,4,1,1,0,0,0,1,0,2,0,0,0,1
777283,2025-07-01,592450,"Judge, Aaron",NYY,TOR,2025,5,2,2,1,1,0,0,3,0,0,0,0,0,3
777283,2025-07-01,641355,"Bellinger, Cody",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,0,0,0,0,1
777283,2025-07-01,641555,"Escarra, J.C.",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777283,2025-07-01,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,5,3,0,0,0,0,0,2,0,0,0,0,0,0
777283,2025-07-01,683011,"Volpe, Anthony",NYY,TOR,2025,5,5,0,0,0,0,0,0,0,0,0,0,0,0
777283,2025-07-01,691176,"Domínguez, Jasson",NYY,TOR,2025,5,5,1,1,0,0,0,0,0,0,0,0,4,1
777284,2025-07-02,605137,"Bell, Josh",WSH,DET,2025,2,1,0,0,0,0,0,1,0,0,0,0,1,0
777284,2025-07-02,642708,"Rosario, Amed",WSH,DET,2025,5,4,1,1,0,0,0,1,0,0,0,0,0,1
777284,2025-07-02,657557,"DeJong, Paul",WSH,DET,2025,2,1,0,0,0,0,0,1,0,0,0,0,0,0
777284,2025-07-02,663993,"Lowe, Nathaniel",WSH,DET,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
777284,2025-07-02,669743,"Call, Alex",WSH,DET,2025,5,5,3,3,0,0,0,0,0,1,0,0,0,3
777284,2025-07-02,682928,"Abrams, CJ",WSH,DET,2025,3,2,1,1,0,0,0,1,0,0,0,0,0,1
777284,2025-07-02,686452,"Millas, Drew",WSH,DET,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777284,2025-07-02,691781,"House, Brady",WSH,DET,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
777284,2025-07-02,695578,"Wood, James",WSH,DET,2025,5,5,1,1,0,0,0,0,0,1,0,0,1,1
777284,2025-07-02,695734,"Lile, Daylen",WSH,DET,2025,5,4,2,2,0,0,0,1,0,0,0,0,0,2
777284,2025-07-02,696285,"Young, Jacob",WSH,DET,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
777295,2025-06-30,518934,"LeMahieu, DJ",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777295,2025-06-30,519317,"Stanton, Giancarlo",NYY,TOR,2025,4,3,1,1,0,0,0,1,0,2,0,0,1,1
777295,2025-06-30,592450,"Judge, Aaron",NYY,TOR,2025,4,2,0,0,0,0,0,2,0,2,0,0,0,0
777295,2025-06-30,641355,"Bellinger, Cody",NYY,TOR,2025,5,5,1,0,0,0,1,0,0,1,0,0,1,4
777295,2025-06-30,641555,"Escarra, J.C.",NYY,TOR,2025,4,3,0,0,0,0,0,1,0,0,0,0,0,0
777295,2025-06-30,663757,"Grisham, Trent",NYY,TOR,2025,2,2,1,1,0,0,0,0,0,1,0,0,0,1
777295,2025-06-30,665862,"Chisholm Jr., Jazz",NYY,TOR,2025,4,3,1,0,0,0,1,0,0,1,0,0,2,4
777295,2025-06-30,683011,"Volpe, Anthony",NYY,TOR,2025,4,4,1,0,1,0,0,0,0,2,0,0,0,2
777295,2025-06-30,691176,"Domínguez, Jasson",NYY,TOR,2025,3,3,2,2,0,0,0,0,0,1,0,0,0,2
777295,2025-06-30,700250,"Rice, Ben",NYY,TOR,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
777305,2025-06-29,605137,"Bell, Josh",WSH,LAA,2025,5,4,1,1,0,0,0,1,0,0,0,0,0,1
777305,2025-06-29,642708,"Rosario, Amed",WSH,LAA,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
777305,2025-06-29,663993,"Lowe, Nathaniel",WSH,LAA,2025,6,5,0,0,0,0,0,1,0,2,0,0,0,0
777305,2025-06-29,671277,"García Jr., Luis",WSH,LAA,2025,3,3,0,0,0,0,0,0,0,0,0,0,1,0
777305,2025-06-29,682928,"Abrams, CJ",WSH,LAA,2025,6,6,2,0,1,1,0,0,0,1,0,0,3,5
777305,2025-06-29,686452,"Millas, Drew",WSH,LAA,2025,5,4,1,0,1,0,0,1,0,0,0,0,1,2
777305,2025-06-29,691781,"House, Brady",WSH,LAA,2025,5,5,1,0,1,0,0,0,0,2,0,0,1,2
777305,2025-06-29,695578,"Wood, James",WSH,LAA,2025,6,2,1,1,0,0,0,4,0,0,0,0,0,1
777305,2025-06-29,695734,"Lile, Daylen",WSH,LAA,2025,5,5,2,2,0,0,0,0,0,0,0,0,0,2
777305,2025-06-29,696285,"Young, Jacob",WSH,LAA,2025,5,4,2,1,1,0,0,1,0,0,0,0,1,3
777307,2025-06-29,502671,"Goldschmidt, Paul",NYY,ATH,2025,5,3,0,0,0,0,0,2,0,0,0,0,0,0
777307,2025-06-29,592450,"Judge, Aaron",NYY,ATH,2025,5,4,2,0,0,0,2,1,0,2,0,0,4,8
777307,2025-06-29,641355,"Bellinger, Cody",NYY,ATH,2025,5,5,3,1,1,0,1,0,0,0,0,0,3,7
777307,2025-06-29,663757,"Grisham, Trent",NYY,ATH,2025,5,3,0,0,0,0,0,2,0,1,0,0,0,0
777307,2025-06-29,665862,"Chisholm Jr., Jazz",NYY,ATH,2025,5,4,2,0,1,0,1,1,0,1,0,0,4,6
777307,2025-06-29,672724,"Peraza, Oswald",NYY,ATH,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777307,2025-06-29,683011,"Volpe, Anthony",NYY,ATH,2025,5,4,1,1,0,0,0,1,0,1,0,0,0,1
777307,2025-06-29,691176,"Domínguez, Jasson",NYY,ATH,2025,5,5,1,1,0,0,0,0,0,2,0,0,0,1
777307,2025-06-29,700250,"Rice, Ben",NYY,ATH,2025,5,2,0,0,0,0,0,1,2,1,0,0,0,0
777315,2025-06-28,605137,"Bell, Josh",WSH,LAA,2025,4,4,1,0,1,0,0,0,0,0,0,0,0,2
777315,2025-06-28,656180,"Adams, Riley",WSH,LAA,2025,4,4,2,2,0,0,0,0,0,1,0,0,1,2
777315,2025-06-28,663993,"Lowe, Nathaniel",WSH,LAA,2025,4,3,2,2,0,0,0,1,0,0,0,0,0,2
777315,2025-06-28,671277,"García Jr., Luis",WSH,LAA,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777315,2025-06-28,682928,"Abrams, CJ",WSH,LAA,2025,5,5,1,0,0,0,1,0,0,1,0,0,1,4
777315,2025-06-28,691781,"House, Brady",WSH,LAA,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777315,2025-06-28,695578,"Wood, James",WSH,LAA,2025,4,4,2,2,0,0,0,0,0,1,0,0,0,2
777315,2025-06-28,695734,"Lile, Daylen",WSH,LAA,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
777315,2025-06-28,696285,"Young, Jacob",WSH,LAA,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777326,2025-06-28,502671,"Goldschmidt, Paul",NYY,ATH,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
777326,2025-06-28,518934,"LeMahieu, DJ",NYY,ATH,2025,3,2,1,1,0,0,0,1,0,1,0,0,0,1
777326,2025-06-28,519317,"Stanton, Giancarlo",NYY,ATH,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
777326,2025-06-28,592450,"Judge, Aaron",NYY,ATH,2025,4,3,0,0,0,0,0,1,0,0,0,0,0,0
777326,2025-06-28,641355,"Bellinger, Cody",NYY,ATH,2025,4,3,1,1,0,0,0,1,0,1,0,0,0,1
777326,2025-06-28,665862,"Chisholm Jr., Jazz",NYY,ATH,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777326,2025-06-28,669224,"Wells, Austin",NYY,ATH,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
777326,2025-06-28,683011,"Volpe, Anthony",NYY,ATH,2025,4,2,0,0,0,0,0,2,0,0,0,0,0,0
777326,2025-06-28,691176,"Domínguez, Jasson",NYY,ATH,2025,3,3,0,0,0,0,0,0,0,3,0,0,0,0
777331,2025-06-27,605137,"Bell, Josh",WSH,LAA,2025,6,4,1,0,0,0,1,2,0,0,0,0,3,4
777331,2025-06-27,656180,"Adams, Riley",WSH,LAA,2025,5,6,2,1,1,0,0,0,0,3,0,0,1,3
777331,2025-06-27,663993,"Lowe, Nathaniel",WSH,LAA,2025,6,6,3,1,2,0,0,0,0,1,0,0,2,5
777331,2025-06-27,671277,"García Jr., Luis",WSH,LAA,2025,6,6,3,3,0,0,0,0,0,0,0,0,2,3
777331,2025-06-27,682928,"Abrams, CJ",WSH,LAA,2025,6,6,3,3,0,0,0,0,0,0,0,0,1,3
777331,2025-06-27,691781,"House, Brady",WSH,LAA,2025,5,4,2,1,1,0,0,1,0,2,0,0,1,3
777331,2025-06-27,695578,"Wood, James",WSH,LAA,2025,6,2,1,1,0,0,0,3,0,1,0,0,1,1
777331,2025-06-27,695734,"Lile, Daylen",WSH,LAA,2025,5,5,2,2,0,0,0,0,0,0,0,0,1,2
777331,2025-06-27,696285,"Young, Jacob",WSH,LAA,2025,5,5,2,1,1,0,0,0,0,1,0,0,3,3
777337,2025-06-27,502671,"Goldschmidt, Paul",NYY,ATH,2025,4,2,0,0,0,0,0,1,0,0,0,0,0,0
777337,2025-06-27,518934,"LeMahieu, DJ",NYY,ATH,2025,3,3,1,1,0,0,0,0,0,0,0,0,1,1
777337,2025-06-27,519317,"Stanton, Giancarlo",NYY,ATH,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777337,2025-06-27,592450,"Judge, Aaron",NYY,ATH,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
777337,2025-06-27,641355,"Bellinger, Cody",NYY,ATH,2025,4,4,2,2,0,0,0,0,0,0,0,0,1,2
777337,2025-06-27,663757,"Grisham, Trent",NYY,ATH,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777337,2025-06-27,665862,"Chisholm Jr., Jazz",NYY,ATH,2025,4,4,1,0,0,0,1,0,0,0,0,0,1,4
777337,2025-06-27,683011,"Volpe, Anthony",NYY,ATH,2025,3,1,0,0,0,0,0,2,0,0,0,0,0,0
777337,2025-06-27,700250,"Rice, Ben",NYY,ATH,2025,4,3,0,0,0,0,0,1,0,0,0,0,0,0
777360,2025-06-25,605137,"Bell, Josh",WSH,SD,2025,1,1,0,0,0,0,0,0,0,1,0,0,0,0
777360,2025-06-25,656180,"Adams, Riley",WSH,SD,2025,2,2,0,0,0,0,0,0,0,2,0,0,0,0
777360,2025-06-25,663993,"Lowe, Nathaniel",WSH,SD,2025,3,3,0,0,0,0,0,0,0,2,0,0,0,0
777360,2025-06-25,669743,"Call, Alex",WSH,SD,2025,3,3,1,1,0,0,0,0,0,0,0,0,0,1
777360,2025-06-25,671277,"García Jr., Luis",WSH,SD,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
777360,2025-06-25,682928,"Abrams, CJ",WSH,SD,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777360,2025-06-25,691781,"House, Brady",WSH,SD,2025,3,3,0,0,0,0,0,0,0,0,0,0,0,0
777360,2025-06-25,695578,"Wood, James",WSH,SD,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777360,2025-06-25,695734,"Lile, Daylen",WSH,SD,2025,3,3,1,1,0,0,0,0,0,0,0,0,0,1
777360,2025-06-25,696285,"Young, Jacob",WSH,SD,2025,3,3,1,1,0,0,0,0,0,0,0,0,0,1
777367,2025-06-25,518934,"LeMahieu, DJ",NYY,CIN,2025,5,5,1,1,0,0,0,0,0,2,0,0,0,1
777367,2025-06-25,519317,"Stanton, Giancarlo",NYY,CIN,2025,5,3,1,1,0,0,0,2,0,0,0,0,1,1
777367,2025-06-25,592450,"Judge, Aaron",NYY,CIN,2025,5,5,1,0,1,0,0,0,0,2,0,0,1,2
777367,2025-06-25,663757,"Grisham, Trent",NYY,CIN,2025,6,6,4,2,2,0,0,0,0,0,0,0,1,6
777367,2025-06-25,665862,"Chisholm Jr., Jazz",NYY,CIN,2025,5,5,1,0,0,0,1,0,0,2,0,0,2,4
777367,2025-06-25,669224,"Wells, Austin",NYY,CIN,2025,5,4,1,1,0,0,0,1,0,2,0,0,1,1
777367,2025-06-25,683011,"Volpe, Anthony",NYY,CIN,2025,5,3,0,0,0,0,0,1,0,1,0,0,1,0
777367,2025-06-25,691176,"Domínguez, Jasson",NYY,CIN,2025,5,5,4,2,2,0,0,0,0,1,0,0,0,6
777367,2025-06-25,700250,"Rice, Ben",NYY,CIN,2025,5,3,0,0,0,0,0,1,1,2,0,0,0,0
777372,2025-06-24,605137,"Bell, Josh",WSH,SD,2025,4,4,0,0,0,0,0,0,0,0,0,0,0,0
777372,2025-06-24,656180,"Adams, Riley",WSH,SD,2025,4,4,1,0,1,0,0,0,0,1,0,0,0,2
777372,2025-06-24,663993,"Lowe, Nathaniel",WSH,SD,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777372,2025-06-24,671277,"García Jr., Luis",WSH,SD,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
777372,2025-06-24,682928,"Abrams, CJ",WSH,SD,2025,5,4,2,1,1,0,0,1,0,0,0,0,0,3
777372,2025-06-24,691781,"House, Brady",WSH,SD,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
777372,2025-06-24,695578,"Wood, James",WSH,SD,2025,5,4,0,0,0,0,0,1,0,3,0,0,2,0
777372,2025-06-24,695734,"Lile, Daylen",WSH,SD,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
777372,2025-06-24,696285,"Young, Jacob",WSH,SD,2025,4,3,2,2,0,0,0,0,0,0,0,0,1,2
777382,2025-06-23,605137,"Bell, Josh",WSH,SD,2025,5,4,2,1,0,0,1,0,0,1,0,0,3,5
777382,2025-06-23,656180,"Adams, Riley",WSH,SD,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777382,2025-06-23,660688,"Ruiz, Keibert",WSH,SD,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
777382,2025-06-23,663993,"Lowe, Nathaniel",WSH,SD,2025,5,5,2,2,0,0,0,0,0,0,0,0,1,2
777382,2025-06-23,671277,"García Jr., Luis",WSH,SD,2025,5,5,2,1,1,0,0,0,0,2,0,0,1,3
777382,2025-06-23,682928,"Abrams, CJ",WSH,SD,2025,5,6,3,3,0,0,0,0,0,0,0,0,0,3
777382,2025-06-23,691781,"House, Brady",WSH,SD,2025,5,5,2,1,1,0,0,0,0,2,0,0,1,3
777382,2025-06-23,695578,"Wood, James",WSH,SD,2025,5,5,3,2,0,0,1,0,0,2,0,0,4,6
777382,2025-06-23,695734,"Lile, Daylen",WSH,SD,2025,5,4,1,1,0,0,0,1,0,2,0,0,0,1
777382,2025-06-23,696285,"Young, Jacob",WSH,SD,2025,4,3,0,0,0,0,0,1,0,2,0,0,0,0
777385,2025-06-24,502671,"Goldschmidt, Paul",NYY,CIN,2025,5,5,0,0,0,0,0,0,0,1,0,0,0,0
777385,2025-06-24,518934,"LeMahieu, DJ",NYY,CIN,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
777385,2025-06-24,592450,"Judge, Aaron",NYY,CIN,2025,5,5,1,1,0,0,0,0,0,1,0,0,0,1
777385,2025-06-24,641355,"Bellinger, Cody",NYY,CIN,2025,5,5,1,1,0,0,0,0,0,1,0,0,0,1
777385,2025-06-24,663757,"Grisham, Trent",NYY,CIN,2025,5,4,0,0,0,0,0,1,0,3,0,0,0,0
777385,2025-06-24,665862,"Chisholm Jr., Jazz",NYY,CIN,2025,4,4,2,2,0,0,0,0,0,1,0,0,0,2
777385,2025-06-24,669224,"Wells, Austin",NYY,CIN,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777385,2025-06-24,672724,"Peraza, Oswald",NYY,CIN,2025,3,3,1,1,0,0,0,0,0,1,0,0,0,1
777385,2025-06-24,683011,"Volpe, Anthony",NYY,CIN,2025,4,4,1,0,0,1,0,0,0,3,0,0,2,3
777385,2025-06-24,691176,"Domínguez, Jasson",NYY,CIN,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
777385,2025-06-24,700250,"Rice, Ben",NYY,CIN,2025,5,4,1,0,0,0,1,1,0,1,0,0,1,4
777390,2025-06-23,502671,"Goldschmidt, Paul",NYY,CIN,2025,5,5,0,0,0,0,0,0,0,2,0,0,0,0
777390,2025-06-23,518934,"LeMahieu, DJ",NYY,CIN,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777390,2025-06-23,519317,"Stanton, Giancarlo",NYY,CIN,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
777390,2025-06-23,592450,"Judge, Aaron",NYY,CIN,2025,4,3,1,0,0,0,1,1,0,0,0,0,1,4
777390,2025-06-23,641355,"Bellinger, Cody",NYY,CIN,2025,4,4,3,1,2,0,0,0,0,0,0,0,0,5
777390,2025-06-23,665862,"Chisholm Jr., Jazz",NYY,CIN,2025,4,4,0,0,0,0,0,0,0,3,0,0,0,0
777390,2025-06-23,669224,"Wells, Austin",NYY,CIN,2025,4,4,1,0,1,0,0,0,0,1,0,0,0,2
777390,2025-06-23,683011,"Volpe, Anthony",NYY,CIN,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
777390,2025-06-23,691176,"Domínguez, Jasson",NYY,CIN,2025,4,4,2,2,0,0,0,0,0,1,0,0,0,2
777398,2025-06-22,605137,"Bell, Josh",WSH,LAD,2025,5,4,2,2,0,0,0,1,0,0,0,0,0,2
777398,2025-06-22,642708,"Rosario, Amed",WSH,LAD,2025,1,1,1,1,0,0,0,0,0,0,0,0,1,1
777398,2025-06-22,660688,"Ruiz, Keibert",WSH,LAD,2025,5,5,0,0,0,0,0,0,0,0,0,0,0,0
777398,2025-06-22,663993,"Lowe, Nathaniel",WSH,LAD,2025,5,3,1,0,0,0,1,1,0,1,0,0,4,4
777398,2025-06-22,669743,"Call, Alex",WSH,LAD,2025,1,0,0,0,0,0,0,1,0,0,0,0,0,0
777398,2025-06-22,671277,"García Jr., Luis",WSH,LAD,2025,5,5,2,2,0,0,0,0,0,1,0,0,1,2
777398,2025-06-22,682928,"Abrams, CJ",WSH,LAD,2025,5,4,1,0,1,0,0,1,0,0,0,0,0,2
777398,2025-06-22,691781,"House, Brady",WSH,LAD,2025,5,4,1,1,0,0,0,0,0,0,0,0,1,1
777398,2025-06-22,695578,"Wood, James",WSH,LAD,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
777398,2025-06-22,695734,"Lile, Daylen",WSH,LAD,2025,4,4,1,1,0,0,0,0,0,2,0,0,0,1
777398,2025-06-22,696285,"Young, Jacob",WSH,LAD,2025,4,3,1,1,0,0,0,1,0,0,0,0,0,1
777406,2025-06-22,518934,"LeMahieu, DJ",NYY,BAL,2025,4,4,1,1,0,0,0,0,0,1,0,0,2,1
777406,2025-06-22,519317,"Stanton, Giancarlo",NYY,BAL,2025,4,4,1,1,0,0,0,0,0,3,0,0,0,1
777406,2025-06-22,592450,"Judge, Aaron",NYY,BAL,2025,4,3,1,1,0,0,0,1,0,1,0,0,0,1
777406,2025-06-22,641355,"Bellinger, Cody",NYY,BAL,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777406,2025-06-22,663757,"Grisham, Trent",NYY,BAL,2025,5,4,0,0,0,0,0,1,0,2,0,0,0,0
777406,2025-06-22,665862,"Chisholm Jr., Jazz",NYY,BAL,2025,4,4,2,0,2,0,0,0,0,0,0,0,2,4
777406,2025-06-22,669224,"Wells, Austin",NYY,BAL,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
777406,2025-06-22,672724,"Peraza, Oswald",NYY,BAL,2025,2,2,0,0,0,0,0,0,0,0,0,0,0,0
777406,2025-06-22,683011,"Volpe, Anthony",NYY,BAL,2025,1,0,0,0,0,0,0,1,0,0,0,0,0,0
777406,2025-06-22,691176,"Domínguez, Jasson",NYY,BAL,2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0
777406,2025-06-22,700250,"Rice, Ben",NYY,BAL,2025,4,4,3,2,1,0,0,0,0,0,0,0,0,4
777416,2025-06-21,605137,"Bell, Josh",WSH,LAD,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
777416,2025-06-21,660688,"Ruiz, Keibert",WSH,LAD,2025,4,3,3,1,2,0,0,0,0,0,0,0,1,5
777416,2025-06-21,663993,"Lowe, Nathaniel",WSH,LAD,2025,5,5,2,0,0,0,2,0,0,2,0,0,2,8
777416,2025-06-21,671277,"García Jr., Luis",WSH,LAD,2025,5,5,1,0,0,0,1,0,0,2,0,0,1,4
777416,2025-06-21,682928,"Abrams, CJ",WSH,LAD,2025,5,5,1,0,0,0,1,0,0,1,0,0,2,4
777416,2025-06-21,691781,"House, Brady",WSH,LAD,2025,4,4,0,0,0,0,0,0,0,1,0,0,0,0
777416,2025-06-21,695578,"Wood, James",WSH,LAD,2025,5,4,1,0,0,0,1,1,0,2,0,0,1,4
777416,2025-06-21,695734,"Lile, Daylen",WSH,LAD,2025,4,3,1,0,1,0,0,1,0,1,0,0,0,2
777416,2025-06-21,696285,"Young, Jacob",WSH,LAD,2025,4,1,0,0,0,0,0,1,0,0,0,0,0,0
777422,2025-06-21,592450,"Judge, Aaron",NYY,BAL,2025,5,3,0,0,0,0,0,2,0,2,0,0,0,0
777422,2025-06-21,641355,"Bellinger, Cody",NYY,BAL,2025,5,5,1,1,0,0,0,0,0,0,0,0,0,1
777422,2025-06-21,641555,"Escarra, J.C.",NYY,BAL,2025,4,3,2,1,0,0,1,0,0,0,0,0,3,5
777422,2025-06-21,663757,"Grisham, Trent",NYY,BAL,2025,5,5,3,2,0,0,1,0,0,2,0,0,1,6
777422,2025-06-21,665862,"Chisholm Jr., Jazz",NYY,BAL,2025,5,4,1,1,0,0,0,1,0,1,0,0,0,1
777422,2025-06-21,672724,"Peraza, Oswald",NYY,BAL,2025,4,4,1,1,0,0,0,0,0,1,0,0,2,1
777422,2025-06-21,683011,"Volpe, Anthony",NYY,BAL,2025,4,4,3,2,0,0,1,0,0,1,0,0,1,6
777422,2025-06-21,691176,"Domínguez, Jasson",NYY,BAL,2025,5,4,1,1,0,0,0,1,0,1,0,0,0,1
777422,2025-06-21,700250,"Rice, Ben",NYY,BAL,2025,5,5,2,0,0,1,1,0,0,1,0,0,2,7
777427,2025-06-20,642708,"Rosario, Amed",WSH,LAD,2025,5,4,2,1,0,0,1,1,0,0,0,0,1,5
777427,2025-06-20,656180,"Adams, Riley",WSH,LAD,2025,4,3,1,0,0,0,1,0,1,1,0,0,1,4
777427,2025-06-20,663993,"Lowe, Nathaniel",WSH,LAD,2025,4,3,0,0,0,0,0,1,0,1,0,0,0,0
777427,2025-06-20,665953,"Chaparro, Andrés",WSH,LAD,2025,3,3,0,0,0,0,0,0,0,1,0,0,0,0
777427,2025-06-20,669743,"Call, Alex",WSH,LAD,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
777427,2025-06-20,671277,"García Jr., Luis",WSH,LAD,2025,1,1,1,0,1,0,0,0,0,0,0,0,2,2
777427,2025-06-20,682928,"Abrams, CJ",WSH,LAD,2025,5,4,2,1,0,0,1,1,0,1,0,0,1,5
777427,2025-06-20,691781,"House, Brady",WSH,LAD,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
777427,2025-06-20,695578,"Wood, James",WSH,LAD,2025,5,5,0,0,0,0,0,0,0,2,0,0,0,0
777427,2025-06-20,696285,"Young, Jacob",WSH,LAD,2025,4,4,1,1,0,0,0,0,0,0,0,0,0,1
777438,2025-06-20,502671,"Goldschmidt, Paul",NYY,BAL,2025,5,4,0,0,0,0,0,1,0,0,0,0,0,0
777438,2025-06-20,518934,"LeMahieu, DJ",NYY,BAL,2025,4,4,2,1,1,0,0,0,0,0,0,0,0,3
777438,2025-06-20,519317,"Stanton, Giancarlo",NYY,BAL,2025,4,3,1,1,0,0,0,1,0,2,0,0,0,1
777438,2025-06-20,592450,"Judge, Aaron",NYY,BAL,2025,5,4,3,2,0,0,1,1,0,1,0,0,1,6
777438,2025-06-20,663757,"Grisham, Trent",NYY,BAL,2025,5,4,0,0,0,0,0,1,0,1,0,0,0,0
777438,2025-06-20,665862,"Chisholm Jr., Jazz",NYY,BAL,2025,5,5,2,2,0,0,0,0,0,2,0,0,1,2
777438,2025-06-20,669224,"Wells, Austin",NYY,BAL,2025,4,4,1,1,0,0,0,0,0,1,0,0,0,1
777438,2025-06-20,683011,"Volpe, Anthony",NYY,BAL,2025,4,4,0,0,0,0,0,0,0,2,0,0,0,0
